configuration,sample,block,token_partition,relative_mse,cosine,max_abs_error
no-language,sample-0066.npz,3,image_main,0.00015677374142461398,0.9999203085899353,0.25
no-language,sample-0066.npz,3,image_wrist,0.0002028560687460355,0.9998995661735535,0.125
no-language,sample-0066.npz,3,proprio,2.71183510189111e-07,1.0000004768371582,0.25
no-language,sample-0066.npz,3,text,2.926914465593431e-05,0.9999874234199524,0.0625
no-language,sample-0066.npz,3,action_readout,2.907480813940325e-05,0.9999755024909973,0.09375
no-language,sample-0066.npz,4,image_main,0.0001513730513371377,0.9999227523803711,0.25
no-language,sample-0066.npz,4,image_wrist,0.00020316971705210262,0.9998995065689087,0.125
no-language,sample-0066.npz,4,proprio,4.588731304860457e-07,1.0000003576278687,0.25
no-language,sample-0066.npz,4,text,3.7379117751243e-05,0.9999834299087524,0.0625
no-language,sample-0066.npz,4,action_readout,3.856821337275611e-05,0.9999690055847168,0.09375
no-language,sample-0066.npz,5,image_main,0.00015309452263745517,0.9999217987060547,0.25
no-language,sample-0066.npz,5,image_wrist,0.0002044618285078008,0.9998986721038818,0.125
no-language,sample-0066.npz,5,proprio,6.415669587782046e-07,1.000000238418579,0.25
no-language,sample-0066.npz,5,text,4.837661899107889e-05,0.9999765157699585,0.0625
no-language,sample-0066.npz,5,action_readout,4.666243105346091e-05,0.9999648332595825,0.09375
no-language,sample-0066.npz,6,image_main,0.00015748137975320607,0.9999197125434875,0.25
no-language,sample-0066.npz,6,image_wrist,0.00021162957401933764,0.9998952150344849,0.1875
no-language,sample-0066.npz,6,proprio,9.004538491092803e-07,1.000000238418579,0.25
no-language,sample-0066.npz,6,text,5.6976924668874175e-05,0.9999730587005615,0.0625
no-language,sample-0066.npz,6,action_readout,6.0395857271686365e-05,0.9999570846557617,0.125
no-language,sample-0066.npz,7,image_main,0.00016251556355897408,0.9999171495437622,0.25
no-language,sample-0066.npz,7,image_wrist,0.00021839851707964182,0.999890923500061,0.25
no-language,sample-0066.npz,7,proprio,1.1300466025362814e-06,1.0000001192092896,0.25
no-language,sample-0066.npz,7,text,7.447526956089065e-05,0.9999646544456482,0.125
no-language,sample-0066.npz,7,action_readout,7.949172251630722e-05,0.9999474287033081,0.125
no-language,sample-0066.npz,8,image_main,0.000166539351343956,0.9999151229858398,0.25
no-language,sample-0066.npz,8,image_wrist,0.00022539158185195388,0.9998881220817566,0.25
no-language,sample-0066.npz,8,proprio,1.5863191242688862e-06,0.9999998211860657,0.5
no-language,sample-0066.npz,8,text,7.880383741671586e-05,0.9999594688415527,0.1875
no-language,sample-0066.npz,8,action_readout,6.797046959952153e-05,0.9999507665634155,0.125
no-language,sample-0066.npz,9,image_main,0.00016616362091158323,0.999915599822998,0.25
no-language,sample-0066.npz,9,image_wrist,0.00023831798180476196,0.9998821020126343,0.25
no-language,sample-0066.npz,9,proprio,1.806176787526498e-06,0.9999997615814209,0.5
no-language,sample-0066.npz,9,text,9.431411256619415e-05,0.9999518990516663,0.25
no-language,sample-0066.npz,9,action_readout,8.18947249555203e-05,0.9999434351921082,0.125
no-language,sample-0066.npz,10,image_main,0.00016528635378141888,0.999915599822998,0.375
no-language,sample-0066.npz,10,image_wrist,0.00024805381379868255,0.9998773336410522,0.25
no-language,sample-0066.npz,10,proprio,2.281151438352413e-06,0.999999463558197,0.5
no-language,sample-0066.npz,10,text,0.00010184481561571625,0.9999485611915588,0.25
no-language,sample-0066.npz,10,action_readout,8.677823697893274e-05,0.9999410510063171,0.25
no-language,sample-0066.npz,11,image_main,0.00016564539683145443,0.9999164342880249,0.375
no-language,sample-0066.npz,11,image_wrist,0.0002632346190046887,0.999870777130127,0.25
no-language,sample-0066.npz,11,proprio,2.600183763302294e-06,0.9999993443489075,0.5
no-language,sample-0066.npz,11,text,0.00011858398236456906,0.9999410510063171,0.25
no-language,sample-0066.npz,11,action_readout,0.00010152660841989682,0.9999325275421143,0.25
no-language,sample-0066.npz,12,image_main,0.0001693058672408949,0.9999136328697205,0.375
no-language,sample-0066.npz,12,image_wrist,0.0002856807533367559,0.9998593926429749,0.25
no-language,sample-0066.npz,12,proprio,3.017060592803832e-06,0.9999992251396179,0.5
no-language,sample-0066.npz,12,text,0.00013959461972658287,0.9999312162399292,0.25
no-language,sample-0066.npz,12,action_readout,0.00012285268477757686,0.9999231696128845,0.25
no-language,sample-0066.npz,13,image_main,0.0001744815034614244,0.9999111294746399,0.375
no-language,sample-0066.npz,13,image_wrist,0.0003108748770009337,0.9998464584350586,0.3125
no-language,sample-0066.npz,13,proprio,3.2085092611346354e-06,0.9999990463256836,0.5
no-language,sample-0066.npz,13,text,0.00015344929347726593,0.9999247789382935,0.25
no-language,sample-0066.npz,13,action_readout,0.00013798034975381912,0.9999160766601562,0.25
no-language,sample-0066.npz,14,image_main,0.00018171415800151934,0.9999075531959534,0.5
no-language,sample-0066.npz,14,image_wrist,0.0003341173289793875,0.9998341202735901,0.3125
no-language,sample-0066.npz,14,proprio,3.5532143943771233e-06,0.9999988675117493,0.5
no-language,sample-0066.npz,14,text,0.00018315475553978272,0.9999108910560608,0.25
no-language,sample-0066.npz,14,action_readout,0.0001633614623167341,0.9999046921730042,0.25
no-language,sample-0066.npz,15,image_main,0.00018794617425059096,0.9999053478240967,0.5
no-language,sample-0066.npz,15,image_wrist,0.0003619708801174817,0.9998207092285156,0.375
no-language,sample-0066.npz,15,proprio,3.902854541087167e-06,0.9999986886978149,0.5
no-language,sample-0066.npz,15,text,0.00021467246698901157,0.9998948574066162,0.25
no-language,sample-0066.npz,15,action_readout,0.00020878952984451746,0.9998831748962402,0.25
no-language,sample-0066.npz,16,image_main,0.00018544070679312277,0.999906063079834,0.5
no-language,sample-0066.npz,16,image_wrist,0.0003842818549289255,0.9998093247413635,0.375
no-language,sample-0066.npz,16,proprio,4.426335478413434e-06,0.9999985098838806,0.5
no-language,sample-0066.npz,16,text,0.000261791806063196,0.9998704791069031,0.25
no-language,sample-0066.npz,16,action_readout,0.00026070799850060414,0.9998596906661987,0.25
no-language,sample-0066.npz,17,image_main,0.0002025931419254754,0.9998971819877625,0.5
no-language,sample-0066.npz,17,image_wrist,0.0004319997133839383,0.9997866153717041,0.34375
no-language,sample-0066.npz,17,proprio,5.177101350631103e-06,0.9999980926513672,1.0
no-language,sample-0066.npz,17,text,0.00032220355871378267,0.9998409748077393,0.25
no-language,sample-0066.npz,17,action_readout,0.00031805348433303006,0.9998258352279663,0.25
no-language,sample-0066.npz,18,image_main,0.00021032502418315272,0.999894380569458,0.5
no-language,sample-0066.npz,18,image_wrist,0.00046264046250728253,0.9997708797454834,0.375
no-language,sample-0066.npz,18,proprio,5.627985125058181e-06,0.9999977946281433,1.0
no-language,sample-0066.npz,18,text,0.00037893896073035264,0.9998136758804321,0.25
no-language,sample-0066.npz,18,action_readout,0.0003826462147940916,0.9997926354408264,0.3125
no-language,sample-0066.npz,19,image_main,0.0002308808030346214,0.9998838901519775,0.5
no-language,sample-0066.npz,19,image_wrist,0.0005177546199217072,0.9997439384460449,0.359375
no-language,sample-0066.npz,19,proprio,5.907947111326641e-06,0.9999976754188538,1.0
no-language,sample-0066.npz,19,text,0.000419065874612974,0.9997958540916443,0.375
no-language,sample-0066.npz,19,action_readout,0.0004431298138323251,0.9997632503509521,0.4375
no-language,sample-0066.npz,20,image_main,0.0002473109965499944,0.999876081943512,0.5
no-language,sample-0066.npz,20,image_wrist,0.0005578648444253822,0.9997244477272034,0.5
no-language,sample-0066.npz,20,proprio,6.307822970324602e-06,0.9999974370002747,1.0
no-language,sample-0066.npz,20,text,0.0004536802994926769,0.999778151512146,0.5
no-language,sample-0066.npz,20,action_readout,0.0004698081968397409,0.9997528791427612,0.5
no-language,sample-0066.npz,21,image_main,0.00027035158273087674,0.9998658895492554,0.5
no-language,sample-0066.npz,21,image_wrist,0.0006191960310580299,0.9996930360794067,0.5
no-language,sample-0066.npz,21,proprio,7.066506584849455e-06,0.9999970197677612,1.0
no-language,sample-0066.npz,21,text,0.0005015203037194658,0.9997538924217224,0.5
no-language,sample-0066.npz,21,action_readout,0.0005207349599082536,0.9997283816337585,0.5
no-language,sample-0066.npz,22,image_main,0.00030478009048667896,0.9998493790626526,0.5
no-language,sample-0066.npz,22,image_wrist,0.0006658222270332759,0.999669075012207,0.5
no-language,sample-0066.npz,22,proprio,7.921492787520866e-06,0.9999966621398926,1.0
no-language,sample-0066.npz,22,text,0.0005067254477592748,0.9997493028640747,0.25
no-language,sample-0066.npz,22,action_readout,0.0005159193340944922,0.9997319579124451,0.625
no-language,sample-0066.npz,23,image_main,0.0003383981384722889,0.9998332858085632,0.5
no-language,sample-0066.npz,23,image_wrist,0.0007377690623041868,0.9996324181556702,0.5
no-language,sample-0066.npz,23,proprio,8.677362497270411e-06,0.9999962449073792,1.0
no-language,sample-0066.npz,23,text,0.0005444288379562478,0.9997305274009705,0.5
no-language,sample-0066.npz,23,action_readout,0.0005258811248233599,0.9997270703315735,0.5
no-language,sample-0066.npz,24,image_main,0.00035269349779271634,0.9998241662979126,0.625
no-language,sample-0066.npz,24,image_wrist,0.000745434970483107,0.999627947807312,0.75
no-language,sample-0066.npz,24,proprio,9.205446243940806e-06,0.9999959468841553,1.0
no-language,sample-0066.npz,24,text,0.00048654207374461525,0.999755859375,0.5
no-language,sample-0066.npz,24,action_readout,0.00043136679278707435,0.9997687339782715,0.5
no-language,sample-0066.npz,25,image_main,0.0003759041990254282,0.9998128414154053,0.625
no-language,sample-0066.npz,25,image_wrist,0.0007941794824070103,0.9996036291122437,0.75
no-language,sample-0066.npz,25,proprio,1.0214325428512757e-05,0.9999955892562866,1.0
no-language,sample-0066.npz,25,text,0.0004926240979342631,0.9997525215148926,0.5
no-language,sample-0066.npz,25,action_readout,0.00043628665319456563,0.9997665882110596,0.5
no-language,sample-0066.npz,26,image_main,0.0003380623241283182,0.9998288750648499,0.5
no-language,sample-0066.npz,26,image_wrist,0.0007378532297301125,0.9996296167373657,0.625
no-language,sample-0066.npz,26,proprio,1.1221929851108002e-05,0.9999949932098389,1.0
no-language,sample-0066.npz,26,text,0.00041652143869948396,0.9997901916503906,0.5
no-language,sample-0066.npz,26,action_readout,0.00035490419618381563,0.9998102784156799,0.5
no-language,sample-0066.npz,27,image_main,0.000351588789954596,0.9998223185539246,0.5
no-language,sample-0066.npz,27,image_wrist,0.0007639263306907708,0.9996174573898315,0.625
no-language,sample-0066.npz,27,proprio,1.2498024659054424e-05,0.9999943971633911,1.0
no-language,sample-0066.npz,27,text,0.0004187317550023272,0.9997898936271667,0.5
no-language,sample-0066.npz,27,action_readout,0.0003461301376714337,0.999814510345459,1.0
no-language,sample-0066.npz,28,image_main,0.00036774461810792127,0.9998148083686829,1.0
no-language,sample-0066.npz,28,image_wrist,0.0007707976020126946,0.9996134042739868,0.625
no-language,sample-0066.npz,28,proprio,1.4110225641217681e-05,0.999993622303009,1.0
no-language,sample-0066.npz,28,text,0.00041352844054499705,0.9997936487197876,1.0
no-language,sample-0066.npz,28,action_readout,0.00033653014909262754,0.9998171329498291,1.5
no-language,sample-0066.npz,29,image_main,0.00035712258790007967,0.9998199939727783,1.0
no-language,sample-0066.npz,29,image_wrist,0.0007622305202051293,0.9996188282966614,1.0
no-language,sample-0066.npz,29,proprio,1.5213798483958511e-05,0.9999929070472717,1.0
no-language,sample-0066.npz,29,text,0.00039506703650000536,0.9998016357421875,1.0
no-language,sample-0066.npz,29,action_readout,0.00031644892181232053,0.9998266100883484,1.5
no-language,sample-0066.npz,30,image_main,0.00030111136396606146,0.9998468160629272,1.0
no-language,sample-0066.npz,30,image_wrist,0.0006528968597864817,0.9996742010116577,1.0
no-language,sample-0066.npz,30,proprio,1.6433172381687046e-05,0.9999924898147583,1.0
no-language,sample-0066.npz,30,text,0.00034672241171134486,0.9998264312744141,1.0
no-language,sample-0066.npz,30,action_readout,0.0002692318232947661,0.9998561143875122,2.0
no-language,sample-0066.npz,31,image_main,0.0001373144649873261,0.9999301433563232,4.0
no-language,sample-0066.npz,31,image_wrist,0.00029820871206724247,0.9998493194580078,4.0
no-language,sample-0066.npz,31,proprio,1.6704447445606253e-05,0.9999924302101135,0.5
no-language,sample-0066.npz,31,text,0.000215674722042736,0.9998918771743774,2.0
no-language,sample-0066.npz,31,action_readout,0.00017384080831912876,0.9998979568481445,2.0
no-language,sample-0067.npz,0,image_main,0.00024237150673915545,0.9998816251754761,0.09375
no-language,sample-0067.npz,0,image_wrist,0.0003222413902732405,0.9998432993888855,0.09375
no-language,sample-0067.npz,0,proprio,9.643151345274363e-11,1.0000008344650269,0.0078125
no-language,sample-0067.npz,0,text,8.741869014329582e-06,0.9999916553497314,0.03125
no-language,sample-0067.npz,0,action_readout,4.493750850267061e-06,1.0000050067901611,0.001953125
no-language,sample-0067.npz,1,image_main,0.0002150067788066861,0.9998949766159058,0.125
no-language,sample-0067.npz,1,image_wrist,0.0002965457488847402,0.9998557567596436,0.125
no-language,sample-0067.npz,1,proprio,2.2076491722753546e-08,1.0000005960464478,0.125
no-language,sample-0067.npz,1,text,1.1787872249638737e-05,0.9999915361404419,0.03125
no-language,sample-0067.npz,1,action_readout,1.514588817276644e-05,0.999981164932251,0.03125
no-language,sample-0067.npz,2,image_main,0.00017984045621563505,0.9999111890792847,0.125
no-language,sample-0067.npz,2,image_wrist,0.00026056481914426015,0.9998729228973389,0.125
no-language,sample-0067.npz,2,proprio,2.3402861434309092e-07,1.0000005960464478,0.25
no-language,sample-0067.npz,2,text,2.2376134153562537e-05,0.9999855756759644,0.03125
no-language,sample-0067.npz,2,action_readout,2.0791800614407887e-05,0.9999803304672241,0.0625
no-language,sample-0067.npz,3,image_main,0.0001678003949498748,0.9999157786369324,0.125
no-language,sample-0067.npz,3,image_wrist,0.0002649753815906158,0.9998711347579956,0.1875
no-language,sample-0067.npz,3,proprio,3.2330445008336767e-07,1.0000008344650269,0.25
no-language,sample-0067.npz,3,text,2.7379537398285672e-05,0.999983549118042,0.0625
no-language,sample-0067.npz,3,action_readout,2.9793722580734865e-05,0.9999747276306152,0.125
no-language,sample-0067.npz,4,image_main,0.00015965241658307948,0.9999195337295532,0.125
no-language,sample-0067.npz,4,image_wrist,0.0002687345482520905,0.999868631362915,0.21875
no-language,sample-0067.npz,4,proprio,3.7010334418024297e-07,1.0000005960464478,0.25
no-language,sample-0067.npz,4,text,3.250154203710486e-05,0.9999817609786987,0.0625
no-language,sample-0067.npz,4,action_readout,3.642608756591929e-05,0.9999715685844421,0.125
no-language,sample-0067.npz,5,image_main,0.0001568059016830292,0.9999210834503174,0.1875
no-language,sample-0067.npz,5,image_wrist,0.00026856980430079466,0.9998687505722046,0.1875
no-language,sample-0067.npz,5,proprio,5.463423449693804e-07,1.0000005960464478,0.25
no-language,sample-0067.npz,5,text,3.7512890478631095e-05,0.99997878074646,0.0625
no-language,sample-0067.npz,5,action_readout,4.161427360714846e-05,0.9999696612358093,0.125
no-language,sample-0067.npz,6,image_main,0.00016061429371713845,0.9999189376831055,0.25
no-language,sample-0067.npz,6,image_wrist,0.0002736281040202829,0.9998664259910583,0.21875
no-language,sample-0067.npz,6,proprio,8.23004551683293e-07,1.0000003576278687,0.25
no-language,sample-0067.npz,6,text,5.192455013543106e-05,0.999972939491272,0.125
no-language,sample-0067.npz,6,action_readout,5.4925756250302364e-05,0.9999634623527527,0.25
no-language,sample-0067.npz,7,image_main,0.0001696752174920121,0.9999141097068787,0.25
no-language,sample-0067.npz,7,image_wrist,0.0002814500821672297,0.9998623132705688,0.1875
no-language,sample-0067.npz,7,proprio,1.3213711374707468e-06,1.000000238418579,0.25
no-language,sample-0067.npz,7,text,7.479305830224881e-05,0.9999614953994751,0.25
no-language,sample-0067.npz,7,action_readout,7.200396607792098e-05,0.999955415725708,0.25
no-language,sample-0067.npz,8,image_main,0.00017197940087324007,0.9999128580093384,0.25
no-language,sample-0067.npz,8,image_wrist,0.00028760513308193596,0.9998592734336853,0.125
no-language,sample-0067.npz,8,proprio,1.6612347704160888e-06,1.0,0.25
no-language,sample-0067.npz,8,text,6.548780915523189e-05,0.9999654293060303,0.125
no-language,sample-0067.npz,8,action_readout,6.403871093523707e-05,0.9999596476554871,0.1875
no-language,sample-0067.npz,9,image_main,0.00017087524739376394,0.9999129772186279,0.25
no-language,sample-0067.npz,9,image_wrist,0.00029332799036959755,0.9998565316200256,0.25
no-language,sample-0067.npz,9,proprio,1.9205224299755846e-06,0.9999997615814209,0.25
no-language,sample-0067.npz,9,text,7.750846942392365e-05,0.9999607801437378,0.25
no-language,sample-0067.npz,9,action_readout,8.029922503141352e-05,0.9999501705169678,0.25
no-language,sample-0067.npz,10,image_main,0.00017187441959225921,0.9999116063117981,0.25
no-language,sample-0067.npz,10,image_wrist,0.0002969451928331943,0.9998544454574585,0.25
no-language,sample-0067.npz,10,proprio,2.3900015013575265e-06,0.9999996423721313,0.25
no-language,sample-0067.npz,10,text,8.735924152417875e-05,0.9999552965164185,0.25
no-language,sample-0067.npz,10,action_readout,9.119198749316747e-05,0.9999443888664246,0.25
no-language,sample-0067.npz,11,image_main,0.00017612716435859253,0.9999103546142578,0.25
no-language,sample-0067.npz,11,image_wrist,0.0002980205624487931,0.9998536109924316,0.25
no-language,sample-0067.npz,11,proprio,2.7646935393137596e-06,0.9999995827674866,0.25
no-language,sample-0067.npz,11,text,0.00011090586736308507,0.9999430775642395,0.25
no-language,sample-0067.npz,11,action_readout,0.0001230804713052456,0.9999253749847412,0.25
no-language,sample-0067.npz,12,image_main,0.00018213416593559223,0.999907374382019,0.25
no-language,sample-0067.npz,12,image_wrist,0.0003146565698793592,0.9998457431793213,0.25
no-language,sample-0067.npz,12,proprio,3.0545622480558015e-06,0.9999994039535522,0.25
no-language,sample-0067.npz,12,text,0.0001382865355933659,0.9999309182167053,0.25
no-language,sample-0067.npz,12,action_readout,0.00015873041714400035,0.999906063079834,0.3125
no-language,sample-0067.npz,13,image_main,0.00018677508945897533,0.9999061226844788,0.25
no-language,sample-0067.npz,13,image_wrist,0.0003348864707428785,0.9998350143432617,0.3125
no-language,sample-0067.npz,13,proprio,3.6658889316888907e-06,0.9999989867210388,0.5
no-language,sample-0067.npz,13,text,0.00016035555917109806,0.9999198317527771,0.25
no-language,sample-0067.npz,13,action_readout,0.0001692257757256163,0.999900221824646,0.3125
no-language,sample-0067.npz,14,image_main,0.00019943551054244627,0.9998998641967773,0.25
no-language,sample-0067.npz,14,image_wrist,0.0003657548098967661,0.9998196959495544,0.34375
no-language,sample-0067.npz,14,proprio,4.2265732610079865e-06,0.9999985694885254,0.5
no-language,sample-0067.npz,14,text,0.00019652744308434048,0.9999033212661743,0.25
no-language,sample-0067.npz,14,action_readout,0.00022592973341776073,0.9998714923858643,0.3125
no-language,sample-0067.npz,15,image_main,0.00020749664996128785,0.9998948574066162,0.25
no-language,sample-0067.npz,15,image_wrist,0.000392399085711813,0.9998053312301636,0.375
no-language,sample-0067.npz,15,proprio,4.7993431287083064e-06,0.9999984502792358,0.5
no-language,sample-0067.npz,15,text,0.00022774617325966087,0.9998877048492432,0.25
no-language,sample-0067.npz,15,action_readout,0.0002745239450189377,0.9998530745506287,0.25
no-language,sample-0067.npz,16,image_main,0.00020478887271982232,0.9998970031738281,0.25
no-language,sample-0067.npz,16,image_wrist,0.00041599047737258925,0.9997925758361816,0.5
no-language,sample-0067.npz,16,proprio,5.171256952000227e-06,0.999998152256012,0.5
no-language,sample-0067.npz,16,text,0.0002607595426608518,0.9998712539672852,0.25
no-language,sample-0067.npz,16,action_readout,0.0003152074733651346,0.9998314380645752,0.25
no-language,sample-0067.npz,17,image_main,0.00022337724337840082,0.9998875260353088,0.25
no-language,sample-0067.npz,17,image_wrist,0.00045505746501988743,0.9997738599777222,0.5
no-language,sample-0067.npz,17,proprio,5.877488325196829e-06,0.9999978542327881,0.5
no-language,sample-0067.npz,17,text,0.0003032935111757101,0.9998512864112854,0.25
no-language,sample-0067.npz,17,action_readout,0.00038489086696909356,0.9997952580451965,0.25
no-language,sample-0067.npz,18,image_main,0.0002360130444577633,0.9998809099197388,0.3125
no-language,sample-0067.npz,18,image_wrist,0.0004857076873677249,0.999758243560791,0.53125
no-language,sample-0067.npz,18,proprio,6.5191977733348224e-06,0.999997615814209,0.5
no-language,sample-0067.npz,18,text,0.00034626296343426104,0.9998313188552856,0.25
no-language,sample-0067.npz,18,action_readout,0.00045540119167496645,0.9997580647468567,0.375
no-language,sample-0067.npz,19,image_main,0.00025923693224463005,0.9998704195022583,0.3125
no-language,sample-0067.npz,19,image_wrist,0.0005228784985089954,0.9997420310974121,0.5078125
no-language,sample-0067.npz,19,proprio,7.035089004437143e-06,0.9999974966049194,0.5
no-language,sample-0067.npz,19,text,0.00038663236162791797,0.9998108148574829,0.25
no-language,sample-0067.npz,19,action_readout,0.0005286556529381112,0.9997239112854004,0.4375
no-language,sample-0067.npz,20,image_main,0.00028021388593271735,0.9998610615730286,0.375
no-language,sample-0067.npz,20,image_wrist,0.0005546613172704764,0.9997267723083496,0.53125
no-language,sample-0067.npz,20,proprio,7.667836462467643e-06,0.9999968409538269,0.5
no-language,sample-0067.npz,20,text,0.00042440047501884524,0.9997920989990234,0.25
no-language,sample-0067.npz,20,action_readout,0.000580653958784218,0.9996998310089111,0.375
no-language,sample-0067.npz,21,image_main,0.0003046533552688409,0.9998483657836914,0.375
no-language,sample-0067.npz,21,image_wrist,0.00060289880354675,0.9997022151947021,0.515625
no-language,sample-0067.npz,21,proprio,8.904162006906413e-06,0.999996542930603,0.75
no-language,sample-0067.npz,21,text,0.0004686298032039055,0.9997693300247192,0.25
no-language,sample-0067.npz,21,action_readout,0.0006731204598724052,0.9996532201766968,0.5
no-language,sample-0067.npz,22,image_main,0.0003457992156790334,0.9998294115066528,0.53125
no-language,sample-0067.npz,22,image_wrist,0.0006612746783924919,0.9996726512908936,0.9375
no-language,sample-0067.npz,22,proprio,9.941975385043523e-06,0.9999958872795105,0.75
no-language,sample-0067.npz,22,text,0.0005287752393108306,0.9997377395629883,0.375
no-language,sample-0067.npz,22,action_readout,0.0007727007745090082,0.9996058940887451,0.4375
no-language,sample-0067.npz,23,image_main,0.00038495900483953804,0.9998090267181396,0.5625
no-language,sample-0067.npz,23,image_wrist,0.0007285585221675745,0.9996387958526611,1.0
no-language,sample-0067.npz,23,proprio,1.0899432300338649e-05,0.9999955296516418,0.75
no-language,sample-0067.npz,23,text,0.0005697884115775667,0.9997170567512512,0.5
no-language,sample-0067.npz,23,action_readout,0.0008715994162714356,0.9995533227920532,0.5
no-language,sample-0067.npz,24,image_main,0.000416975456176528,0.9997931718826294,0.6875
no-language,sample-0067.npz,24,image_wrist,0.0007508173063884268,0.9996267557144165,1.125
no-language,sample-0067.npz,24,proprio,1.2291394300628835e-05,0.9999949336051941,0.75
no-language,sample-0067.npz,24,text,0.000572771005412947,0.9997149109840393,0.5
no-language,sample-0067.npz,24,action_readout,0.0008601446004191074,0.9995555281639099,0.75
no-language,sample-0067.npz,25,image_main,0.0004635375392307545,0.9997689723968506,0.75
no-language,sample-0067.npz,25,image_wrist,0.0008036348569065585,0.999600350856781,1.125
no-language,sample-0067.npz,25,proprio,1.4094980936155968e-05,0.9999938011169434,1.0
no-language,sample-0067.npz,25,text,0.0006102034282487709,0.9996964335441589,0.5
no-language,sample-0067.npz,25,action_readout,0.0009018841330593905,0.9995337128639221,0.75
no-language,sample-0067.npz,26,image_main,0.0004704412507960341,0.9997648000717163,1.0
no-language,sample-0067.npz,26,image_wrist,0.000810818058870876,0.9995952248573303,1.0
no-language,sample-0067.npz,26,proprio,1.5744832777586186e-05,0.9999930262565613,1.0
no-language,sample-0067.npz,26,text,0.0005818724716635263,0.9997093677520752,0.5
no-language,sample-0067.npz,26,action_readout,0.0008814844787761977,0.9995432496070862,0.75
no-language,sample-0067.npz,27,image_main,0.0004947386792601906,0.9997522830963135,1.0
no-language,sample-0067.npz,27,image_wrist,0.000844721385255521,0.9995774030685425,1.25
no-language,sample-0067.npz,27,proprio,1.7031855997337784e-05,0.9999922513961792,1.0
no-language,sample-0067.npz,27,text,0.0006273731835024178,0.9996863603591919,1.0
no-language,sample-0067.npz,27,action_readout,0.0010259983671594198,0.9994695782661438,1.0
no-language,sample-0067.npz,28,image_main,0.0005354495975758931,0.9997308254241943,1.0
no-language,sample-0067.npz,28,image_wrist,0.0008784187772072084,0.9995602369308472,1.25
no-language,sample-0067.npz,28,proprio,1.9380547660826957e-05,0.9999911785125732,1.0
no-language,sample-0067.npz,28,text,0.0006514870970665548,0.9996744394302368,1.0
no-language,sample-0067.npz,28,action_readout,0.0011424895106859755,0.9994118213653564,1.0
no-language,sample-0067.npz,29,image_main,0.0005540687067910588,0.9997216463088989,1.0
no-language,sample-0067.npz,29,image_wrist,0.0008990139768654176,0.9995509386062622,1.25
no-language,sample-0067.npz,29,proprio,2.2071240436271837e-05,0.9999901056289673,1.0
no-language,sample-0067.npz,29,text,0.0006413924851759912,0.9996804594993591,1.0
no-language,sample-0067.npz,29,action_readout,0.0012155205019981062,0.9993780851364136,2.0
no-language,sample-0067.npz,30,image_main,0.00046286604623675513,0.9997673630714417,1.0
no-language,sample-0067.npz,30,image_wrist,0.0007941015054442423,0.9996039271354675,1.0
no-language,sample-0067.npz,30,proprio,2.481599372461981e-05,0.9999884366989136,1.0
no-language,sample-0067.npz,30,text,0.0005570085381931563,0.9997220039367676,1.0
no-language,sample-0067.npz,30,action_readout,0.0010888926649840638,0.999444842338562,2.5
no-language,sample-0067.npz,31,image_main,0.00014869076951513777,0.9999234676361084,2.0
no-language,sample-0067.npz,31,image_wrist,0.0003389872462847213,0.9998275637626648,5.0
no-language,sample-0067.npz,31,proprio,2.4611566124327693e-05,0.9999885559082031,1.0
no-language,sample-0067.npz,31,text,0.00029463924751835154,0.9998528361320496,4.0
no-language,sample-0067.npz,31,action_readout,0.0017532964856160408,0.9991327524185181,47.0
no-language,sample-0068.npz,0,image_main,0.00020006006899531928,0.9999020099639893,0.1875
no-language,sample-0068.npz,0,image_wrist,0.0001970764268752812,0.9999006986618042,0.1875
no-language,sample-0068.npz,0,proprio,2.161687087314757e-09,1.0000007152557373,0.03125
no-language,sample-0068.npz,0,text,2.951097391816231e-06,0.9999970197677612,0.00390625
no-language,sample-0068.npz,0,action_readout,3.139173668117453e-06,0.999989926815033,0.001953125
no-language,sample-0068.npz,1,image_main,0.00018185828906054814,0.9999112486839294,0.1875
no-language,sample-0068.npz,1,image_wrist,0.00018019098740229157,0.9999094605445862,0.125
no-language,sample-0068.npz,1,proprio,3.889375498145001e-08,1.0000007152557373,0.0625
no-language,sample-0068.npz,1,text,3.771714211523616e-10,1.000001072883606,0.125
no-language,sample-0068.npz,1,action_readout,1.7283006529014963e-05,0.9999808073043823,0.03125
no-language,sample-0068.npz,2,image_main,0.00014952428626683896,0.9999264478683472,0.25
no-language,sample-0068.npz,2,image_wrist,0.00015506517279778218,0.9999223947525024,0.25
no-language,sample-0068.npz,2,proprio,2.939720553418352e-07,1.0000004768371582,0.125
no-language,sample-0068.npz,2,text,8.507893208950468e-10,1.000001072883606,0.125
no-language,sample-0068.npz,2,action_readout,1.5599160152709383e-05,0.9999805688858032,0.0625
no-language,sample-0068.npz,3,image_main,0.00014248813553829643,0.9999299645423889,0.3125
no-language,sample-0068.npz,3,image_wrist,0.00015503741640654023,0.9999224543571472,0.25
no-language,sample-0068.npz,3,proprio,6.082082661690907e-07,1.0000004768371582,0.125
no-language,sample-0068.npz,3,text,1.3812612880369521e-09,1.000001072883606,0.125
no-language,sample-0068.npz,3,action_readout,2.6141304101747225e-05,0.9999725818634033,0.125
no-language,sample-0068.npz,4,image_main,0.00014207240760810529,0.9999293088912964,0.25
no-language,sample-0068.npz,4,image_wrist,0.00015928125269878046,0.9999210834503174,0.25
